Epoch,LR,Train_Loss,Train_Acc,Val_Loss,Val_Acc
1,0.001,5.37261254350904,0.09232407033515656,5.060733091700208,0.10022348289496304
2,0.001,4.785400070494889,0.11926874931169927,4.588049563732776,0.13460546673543064
3,0.001,4.214963816141299,0.17635182262031496,3.984178085903545,0.20388516417397284
4,0.001,3.695529238718776,0.2630960684262692,3.568741595352089,0.2815884476534296
5,0.001,3.2458778026518127,0.3638632942990345,3.282539582514501,0.34072545985903385
6,0.001,2.922942345690839,0.4370250725010095,2.927974831926954,0.43080625752105894
7,0.001,2.689809455558168,0.4924929334459087,2.7523601107544953,0.4710331786144061
8,0.001,2.511784767321018,0.5404353731507654,2.6088500245586856,0.5023207839092315
9,0.001,2.3955056527410874,0.5711611174332807,2.550597540624849,0.5212308750214888
10,0.001,2.298132541034143,0.5969678058808414,2.4704043583555535,0.5470173629018394
11,0.001,2.2187324202676333,0.6194706508571638,2.446060393537794,0.5482207323362558
12,0.001,2.14529532362038,0.6427443926434419,2.3581040658793606,0.5679903730445247
13,0.001,2.0718023735032953,0.6612826254542785,2.2834641186745612,0.5951521402784941
14,0.001,2.0146844353474362,0.6798208582651151,2.234335021658258,0.6137184115523465
15,0.001,1.9695756989465634,0.6921184978525018,2.193467915713132,0.6305655836341757
16,0.001,1.9134221437951209,0.7093351932748431,2.1851046668304193,0.6257521058965102
17,0.001,1.8709506028694727,0.7247531294739546,2.1527587738665908,0.6460374763623861
18,0.001,1.831331966628491,0.7360229066480672,2.1010744119738485,0.6582430806257521
19,0.001,1.794162755560987,0.7435483278881099,2.136023774251833,0.6511947739384563
20,0.001,1.7598736644350867,0.7564333174259389,2.078585691504426,0.6618531889290012
21,0.001,1.7265797624005959,0.7651334385668661,2.0376973171810526,0.6829981089908888
22,0.001,1.6974856209866878,0.7751918064681913,1.9995354839733668,0.6936565239814337
23,0.001,1.6654850085016708,0.7847729525347821,2.0045431609992144,0.691249785112601
24,0.001,1.6396536292604438,0.7964465327998238,1.992084917786357,0.6957194430118618
25,0.001,1.6145456184243931,0.8014390073785838,1.998755333842812,0.6964070826886711
26,0.001,1.5963865000877022,0.8063580632135384,1.9381315793309892,0.714629534124119
27,0.001,1.564253804829199,0.8195367277265886,1.922734219949324,0.7187553721849751
28,0.001,1.5461910003227808,0.8237950148672957,1.945559201004741,0.7201306515385938
29,0.001,1.5272044634595163,0.8302191549502588,1.9598783601771343,0.7074093175176208
30,0.001,1.5056971160458847,0.8387724386035755,1.9186710879042908,0.7194430118617844
31,0.001,1.4843477326939363,0.8471421753973789,1.8929759047843597,0.7268351383874849
32,0.001,1.469364580134271,0.851290334422378,1.9373989635771447,0.7127385250128933
33,0.001,1.4499926259260223,0.8578980213648545,1.8723196976787442,0.7388688327316486
34,0.001,1.4365756900657511,0.8671854924562241,1.9108952375558705,0.7270070483066873
35,0.001,1.4226940635224463,0.8670753643405161,1.836652962061075,0.7515901667526216
36,0.001,1.4040372133814674,0.8741235637458243,1.8546239687846258,0.7428227608733023
37,0.001,1.3870310542728979,0.8799603538783451,1.8499214904648917,0.7478081485301702
38,0.001,1.3812355681764128,0.8817958224734774,1.8525301486581236,0.7495272477221936
39,0.001,1.3629348037388402,0.8862376564736978,1.8056512475013733,0.76396768093519
40,0.001,1.3523369624581136,0.8914136779119709,1.7958445581761036,0.7622485817431666
41,0.001,1.3372606173367567,0.898168202342058,1.8090122931606167,0.7675777892384391
42,0.001,1.3289047462839476,0.8998568334495797,1.7972178649116348,0.7684373388344508
43,0.001,1.3150443532657174,0.9061341360449323,1.8035875473703658,0.764483410692797
44,0.001,1.3053388945373572,0.9078961858962593,1.7682231553308256,0.774626095925735
45,0.001,1.297640171409213,0.9102455856980287,1.7477353817813999,0.7821901323706378
46,0.001,1.2853191858725928,0.9150912227891781,1.784772753060519,0.7727350868145092
47,0.001,1.276089826939811,0.9196431849051063,1.766400309054406,0.7773766546329723
48,0.001,1.265932175195273,0.9223596784259022,1.7667810104705475,0.7753137356025442
49,0.001,1.2613505564385177,0.9250027532028927,1.7539037557748647,0.7873474299467079
50,0.0005,1.2497831507467887,0.9273154436327594,1.7735527963428708,0.7703283479456765
51,0.0005,1.1550543937884585,0.9621159281964685,1.62993269438272,0.8198384046759498
52,0.0005,1.1254991659536049,0.9721008773539884,1.6458448125765874,0.8158844765342961
53,0.0005,1.1197162214579157,0.9733857053705811,1.6598073348894224,0.8096957194430119
54,0.0005,1.1118917621917008,0.9769098050732352,1.6787750747177628,0.8098676293622142
55,0.0005,1.1057414851837875,0.9787452736683675,1.6799543146248703,0.8098676293622142
56,0.00025,1.1004486682829162,0.9803971954039866,1.6623813215192857,0.8188069451607358
57,0.00025,1.0665387278991125,0.9900517602143827,1.6151804550663456,0.8272305312016504
58,0.00025,1.0575118339117704,0.9917403913219045,1.6018192231000126,0.8325597386969228
59,0.00025,1.0530183900130188,0.9925112881318601,1.6180287435814575,0.8253395220904246
60,0.00025,1.0485536341376147,0.993869534892258,1.6215514141124683,0.8256833419288293
61,0.00025,1.047884186108907,0.9942366286112845,1.6256430823724348,0.8308406395048994
