Epoch,LR,Train_Loss,Train_Acc,Val_Loss,Val_Acc
1,0.001,5.21431297371068,0.07357157278417122,4.481742648851304,0.14501796180752505
2,0.001,3.662647944135764,0.33058752271350694,3.366729293550764,0.40801663830591794
3,0.001,2.8153993616399076,0.5562689279224712,2.7861005862553916,0.5566269616184534
4,0.001,2.342661807217549,0.6869372097718555,2.4262313275110152,0.6515409340139913
5,0.001,2.0700406008159993,0.7576418332323844,2.2469246983528137,0.6959727736812252
6,0.001,1.8944499885913022,0.8035534019785988,2.1546180645624795,0.7300056721497448
7,0.001,1.7734919012207346,0.8356551584898042,2.0507246397790455,0.7477784080166383
8,0.001,1.6902152957375516,0.8575408843125378,1.9605905016263325,0.7738702968425033
9,0.001,1.6142945160570832,0.8770038360589542,1.9331677300589425,0.7776517300056721
10,0.001,1.5609462691336562,0.8908540278619019,1.9284745369638716,0.7801096615617319
11,0.001,1.5062507114459558,0.906480920654149,1.9098046649070013,0.7886178861788617
12,0.001,1.4707358178404188,0.9149606299212598,1.8948301332337516,0.7923993193420307
13,0.001,1.4375056034510898,0.9242883101150817,1.908153698557899,0.7920211760257138
14,0.001,1.3934630960533299,0.9359983848172825,1.8324757672491527,0.8111174134997164
15,0.001,1.3759255747205204,0.9421360791439531,1.864541993254707,0.8026091888825865
16,0.001,1.3458617132963593,0.9495255400767212,1.8424937214170183,0.8063906220457553
17,0.001,1.3249873273151438,0.9553805774278216,1.81935639608474,0.8154660616373606
18,0.001,1.3027569780644683,0.9613567534827377,1.8520327778089614,0.80582340707128
19,0.001,1.2854724213020088,0.9641429436705027,1.780918728737604,0.8243524295708073
20,0.001,1.2650071364088156,0.9706036745406824,1.8187154758544195,0.8099829835507657
21,0.001,1.2516739429886807,0.9718958207147184,1.8046082627205622,0.817356778218945
22,0.001,1.2370423674583435,0.9758530183727034,1.7786233936037337,0.8269994327850255
23,0.001,1.2193579114589495,0.9803351504138905,1.7853581394468034,0.8260540744942333
24,0.001,1.2099728172587365,0.9815465374520492,1.8223453674997603,0.8171677065607865
25,0.001,1.1980772141328793,0.9835251362810418,1.823592396009536,0.8243524295708073
26,0.001,1.1842704685692935,0.986715122148193,1.7904035108430045,0.8290792210247684
27,0.001,1.1756193957377954,0.987038158691702,1.770508553300585,0.8364530156929476
28,0.001,1.1663156618777009,0.9897839693115283,1.7960209165300642,0.8222726413310645
29,0.001,1.1582387071294882,0.9917221885725823,1.778968680472601,0.8239742862544904
30,0.001,1.1476608459482487,0.9928931960428024,1.7632746866771154,0.82889014936661
31,0.001,1.1407570734466475,0.9935796486977589,1.7784591714541118,0.8309699376063528
32,0.001,1.131659487473596,0.9946295174641632,1.7524783526148116,0.8364530156929476
33,0.001,1.12694271938088,0.9948717948717949,1.7875083457855951,0.831915295897145
