Epoch,LR,Train_Loss,Train_Acc,Val_Loss,Val_Acc
1,0.001,5.223070065999768,0.05055521905915607,4.334953773589361,0.13367366231801853
2,0.001,3.5663344307044116,0.301231576822128,3.1481246948242188,0.4091510682548686
3,0.001,2.5570391846686293,0.56422370280638,2.517438320886521,0.5598411798071469
4,0.001,2.1190278898809374,0.6837068443367657,2.271361515635536,0.6297976933257705
5,0.001,1.8852324602530175,0.7507369271148798,2.066669387476785,0.6937039137833239
6,0.001,1.7413982331138296,0.7881687865939835,2.004354403132484,0.7146908678389109
7,0.001,1.6307093992675703,0.8237431859479104,1.9291634105500721,0.7343543202873889
8,0.001,1.5512996481865953,0.842317787199677,1.8709449399085272,0.7566647759500851
9,0.001,1.4989819876926462,0.8594387240056531,1.8480375778107416,0.7610134240877292
10,0.001,1.4462984173568254,0.8755905511811024,1.9157459565571375,0.7379466817923993
11,0.001,1.406307514180842,0.8853220270543105,1.8110581608045668,0.7736812251843449
12,0.001,1.36854403289323,0.896305269533616,1.8011651209422521,0.7825675931177917
13,0.001,1.3435052283031423,0.9033313143549364,1.790981948375702,0.7770845150311968
14,0.001,1.3143262052044427,0.9118514031899859,1.7356717870348977,0.8029873321989034
15,0.001,1.283295389303227,0.9222693317181506,1.7542516248566764,0.7961807525051995
16,0.001,1.2667091796078633,0.9268726024631536,1.7149576487995328,0.8062015503875969
17,0.001,1.2511604489739407,0.9328083989501312,1.726288236322857,0.797693325770467
18,0.001,1.2348400053289748,0.9366848374722391,1.7400771776835124,0.797693325770467
19,0.001,1.2270694055508093,0.9372097718554412,1.7261252005894978,0.8039326904896956
20,0.001,1.2100314190707255,0.9425398748233393,1.7477265397707622,0.7984496124031008
21,0.001,1.1990262859875394,0.9448011306279023,1.7022226339294797,0.8101720552089242
22,0.001,1.1863187016900052,0.9493640218049667,1.713244148663112,0.8113064851578748
23,0.001,1.173784769687456,0.9544114677972946,1.7069374975704013,0.8103611268670826
24,0.001,1.1686637936179172,0.9524732485362407,1.714234130723136,0.8101720552089242
25,0.001,1.1552599336683136,0.9578437310720775,1.74625867889041,0.792966534316506
26,0.001,1.1520148687755938,0.957157278417121,1.675170640150706,0.8147097750047267
27,0.001,1.1504679451283721,0.9579244902079548,1.7064291380700611,0.8148988466628853
28,0.001,1.1370153801957357,0.961437512618615,1.749941036814735,0.8039326904896956
29,0.001,1.1323715608144544,0.9634564910155461,1.7158920935222082,0.8088485536018151
30,0.001,1.1323875004483253,0.9620028265697557,1.717458622796195,0.8082813386273398
31,0.0005,1.1204094020361752,0.9653139511407228,1.6822268820944286,0.8188693514842125
32,0.0005,1.0356315254550619,0.9894205532000807,1.5478415290514629,0.8532803932690489
33,0.0005,1.0032450900864356,0.9956793862305673,1.5220865720794314,0.8570618264322178
34,0.0005,0.9908069556521386,0.9972945689481123,1.5100647438140142,0.8655700510493477
35,0.0005,0.9885350170823717,0.996890773268726,1.5224618514378865,0.861410474569862
36,0.0005,0.9864721620820233,0.9972138098122351,1.5089136447225298,0.8610323312535451
37,0.0005,0.9862050666022546,0.996890773268726,1.5334556613649641,0.8619776895443373
38,0.0005,0.9829585174309838,0.9976579850595598,1.5320641228130885,0.8606541879372283
39,0.0005,0.986950709647739,0.9962447001817081,1.5486244644437517,0.8513896766874646
40,0.0005,0.9874458924396751,0.9968100141328488,1.5472550250235058,0.8538476082435243
41,0.00025,0.9965519044817108,0.9947102766000404,1.595352862562452,0.8438268103611268
42,0.00025,0.9768856957401197,0.9989501312335958,1.5092055229913621,0.8619776895443373
