Epoch,LR,Train_Loss,Train_Acc,Val_Loss,Val_Acc
1,0.001,5.223555732019169,0.05071673733091056,4.336984299478077,0.13499716392512762
2,0.001,3.5667535951457072,0.30010094891984657,3.1175537960869923,0.4176592928719985
3,0.001,2.5519101988408983,0.5682616596002423,2.54054780233474,0.5604083947816222
4,0.001,2.1152039028934597,0.6870179689077327,2.234003566560291,0.6435999243713367
5,0.001,1.894670434833802,0.7461336563698768,2.1197805546578907,0.6819814709775005
6,0.001,1.7416745811393581,0.7878053704825358,2.026548748924619,0.7109094346757421
7,0.001,1.6340895295143127,0.8220876236624268,1.9278262484641302,0.7366231801852903
8,0.001,1.551104329910475,0.8430849989905108,1.849223295847575,0.7646057855927396
9,0.001,1.4983556602419037,0.8609731475873208,1.9390060816492354,0.7345433919455474
10,0.001,1.448106635477125,0.8757116898849182,1.8043677835237413,0.7706560786538098
11,0.001,1.4088198954297095,0.8856854431657581,1.7906733212016879,0.7808659481943656
12,0.001,1.3789574233527035,0.8944881889763779,1.7947496289298648,0.778029873321989
13,0.001,1.347209490451616,0.903694730466384,1.8420206138065882,0.7689544337303839
14,0.001,1.321845604586847,0.9091055925701595,1.753796154544467,0.7971261107959917
15,0.001,1.293227167473626,0.9195235210983242,1.7768761799449013,0.7937228209491397
16,0.001,1.2695294870543725,0.9269129820310923,1.759484549363454,0.7891851011533371
17,0.001,1.2543024322421281,0.9301433474661821,1.7237748901049297,0.7992058990357346
18,0.001,1.2355734521580726,0.9366444579043004,1.7785977550915308,0.7889960294951787
19,0.001,1.2256537233431315,0.9380577427821523,1.7644075268790835,0.7959916808470411
20,0.001,1.2141115573263659,0.9417726630325055,1.701169539065588,0.8130081300813008
21,0.001,1.2072809172659804,0.9430244296386029,1.6966167120706468,0.8186802798260541
22,0.001,1.1916791507878255,0.9483141530385625,1.7152532594544547,0.8113064851578748
23,0.001,1.1868248127170444,0.9474258025439127,1.7051935905501956,0.8071469086783891
24,0.001,1.1767429875344346,0.9513022410660206,1.6907413828940618,0.815655133295519
25,0.001,1.1604992771886058,0.9553401978598829,1.684505786214556,0.8143316316884099
26,0.001,1.1585226814771437,0.9553805774278216,1.7090437440645128,0.8130081300813008
27,0.001,1.156572226396541,0.9559862709469009,1.7273305257161458,0.8101720552089242
28,0.001,1.1479878118357707,0.9577629719362003,1.7251992055347987,0.8065796937039138
29,0.001,1.1363207015794576,0.9615182717544922,1.7345909561429704,0.8035545471733787
30,0.001,1.1359466510949676,0.9609529578033515,1.6594300468762715,0.8188693514842125
31,0.001,1.1286106595059031,0.9623662426812033,1.6733449328513372,0.8200037814331632
32,0.001,1.12693620158225,0.9620835857056329,1.7120569007737296,0.8152769899792022
33,0.001,1.12090415499874,0.9639814253987482,1.715145190556844,0.8124409151068255
34,0.001,1.1167384625710164,0.9654754694124773,1.6858257906777518,0.8200037814331632
35,0.0005,1.1192559894827223,0.9644256006460731,1.6911098900295438,0.8158442049536775
36,0.0005,1.0312813084150099,0.9892994144962649,1.5452000612304324,0.8572508980903762
37,0.0005,1.0001699540418447,0.9954371088229356,1.5239174621445792,0.8615995462280204
38,0.0005,0.9871865317379076,0.9978195033313143,1.5066644634519304,0.8655700510493477
39,0.0005,0.9842124074390254,0.9974560872198668,1.517145154022035,0.8576290414066932
40,0.0005,0.9794988324961711,0.9983040581465779,1.4958685750053042,0.8653809793911893
41,0.0005,0.9812608868190923,0.9972945689481123,1.5198325287728083,0.8646246927585555
42,0.0005,0.9785226789331928,0.9981829194427619,1.5231800788924807,0.8615995462280204
43,0.0005,0.9833180661668482,0.9966484958610943,1.549295873869033,0.8508224617129893
44,0.0005,0.9918440687902195,0.9951948314153038,1.549314918972197,0.8557383248251087
45,0.00025,1.0015098016286634,0.9937007874015747,1.5884185887518383,0.846473813575345
