Epoch,LR,Train_Loss,Train_Acc,Val_Loss,Val_Acc
1,0.001,5.15387658237182,0.06464768826973552,4.4035064209075205,0.12894687086405748
2,0.001,3.7100090292311205,0.26476882697355136,3.4322373356137956,0.32387975042541123
3,0.001,2.977425578943233,0.4374722390470422,3.236324117297218,0.3484590659860087
4,0.001,2.5409856911787054,0.5544114677972946,2.6337114856356667,0.5224049914917753
5,0.001,2.242767095565796,0.6400161518271754,2.4532168819790794,0.5812062771790508
6,0.001,2.037077389427067,0.6971128608923884,2.2807638191041493,0.6193987521270562
7,0.001,1.889961069392175,0.7408035534019786,2.09009534688223,0.6833049725846095
8,0.001,1.7819720033517819,0.7724611346658591,2.0679263387407576,0.6808470410285499
9,0.001,1.686784062803406,0.7988289925297799,1.960684055373782,0.721119304216298
10,0.001,1.6085775236493534,0.8255198869372098,1.9348659231549217,0.7252788806957837
11,0.001,1.547816988119145,0.8427619624470019,1.9855207942780995,0.7033465683494045
12,0.001,1.4826856218662459,0.8632747829598223,1.8685897815795172,0.7409718283229344
13,0.001,1.4339869716732772,0.8776095295780335,1.8407341752733504,0.7504254112308565
14,0.001,1.3871749651800727,0.8932364223702807,1.9406211972236633,0.7213083758744564
15,0.001,1.345880418094163,0.9048657379366041,1.822801953270322,0.7576101342408773
16,0.001,1.3094465388465173,0.914839491217444,1.808391741343907,0.7661183588580072
17,0.001,1.27862598048043,0.925984251968504,1.7598391941615514,0.7869162412554358
18,0.001,1.2521600256261138,0.9336563698768423,1.743291905948094,0.7886178861788617
19,0.001,1.22047517656051,0.9434282253179891,1.7612823361442203,0.7848364530156929
20,0.001,1.2079665482658701,0.9465374520492631,1.8197179777281625,0.7666855738324825
21,0.001,1.1861445731723432,0.9548556430446195,1.7703082078979129,0.7846473813575345
22,0.001,1.1631420396037937,0.9610740965071674,1.696880198660351,0.7969370391378332
23,0.001,1.1458220199211357,0.9660004037956794,1.6906706719171434,0.8122518434486671
24,0.001,1.1271349007321387,0.9714516454673935,1.6871848305066426,0.8111174134997164
25,0.001,1.1205571754691528,0.972582273369675,1.6994946911221458,0.8039326904896956
26,0.001,1.0983024718835181,0.9786392085604684,1.7063098464693343,0.8043108338060124
27,0.001,1.0856985480514998,0.9829598223299011,1.6916962464650471,0.8120627717905086
28,0.001,1.079974353313446,0.9825156470825762,1.694020146415347,0.8130081300813008
29,0.0005,1.070693186877929,0.9851403189985867,1.6909589228175936,0.8184912081678957
30,0.0005,1.028620436633985,0.9949121744397335,1.64212543623788,0.8290792210247684
31,0.0005,1.006679145023995,0.9977791237633757,1.634289752869379,0.8392890905653243
32,0.0005,0.9978948542752217,0.9989097516656572,1.6354831968035017,0.8321043675553035
33,0.0005,0.9942022801674518,0.999030890369473,1.6310872974849882,0.8381546606163736
34,0.0005,0.9898906251818863,0.9994346860488593,1.639628958134424,0.8404235205142749
35,0.0005,0.9917445797281167,0.998707853825964,1.6484013001124065,0.8360748723766307
36,0.0005,0.9877737735964588,0.9993539269129821,1.6413003915832156,0.8370202306674229
37,0.0005,0.985061330893605,0.9995154451847366,1.6477035539490836,0.8373983739837398
38,0.00025,0.982974246297915,0.9996365838885524,1.6465294417880831,0.8394781622234827
39,0.00025,0.9779296342245082,0.9997981021603068,1.6438101104327612,0.8425033087540178
40,0.00025,0.9751021809799155,0.9999596204320613,1.6460086561384655,0.8428814520703346
41,0.00025,0.9739673616959876,0.9999192408641228,1.6448572590237571,0.8438268103611268
42,0.00025,0.9728006815787443,0.9999596204320613,1.6452438916478838,0.8466628852335035
43,0.000125,0.9721887818316823,0.9998788612961841,1.6443188076927548,0.8466628852335035
44,0.000125,0.9705148213302967,0.9999596204320613,1.646468162536621,0.8468519568916619
45,0.000125,0.9699716555703547,0.9999596204320613,1.6492285529772441,0.8455284552845529
